Class,a3,a23,a35,a46_ ,a47_Blockwell say NOTSAFU
False,9.05,0.0,0.0,False,False
False,213.98,0.0,0.0,False,False
False,77.05,0.0,0.0,False,False
False,379.27,0.0,0.0,False,False
False,1580.68,0.0,0.0,False,False
False,16.57,0.0,0.0,False,False
False,9.63,0.0,0.0,False,False
False,6.2,0.0,0.0,False,False
False,325.12,0.0,0.0,False,False
False,9.63,0.0,0.0,False,False
False,129.82,0.0,0.0,False,False
False,315.47,0.0,0.0,False,False
False,7.45,0.0,0.0,False,False
False,976306.22,272.0,0.0,False,False
False,322.62,0.0,0.0,False,False
False,321.5,0.0,0.0,False,False
False,325.83,0.0,0.0,False,False
False,295207.17,5.0,7.77,False,False
False,72.55,0.0,0.0,False,False
False,56.58,0.0,0.0,False,False
False,44241.2,0.0,0.0,False,False
False,23974.82,0.0,0.0,False,False
False,302878.82,0.0,0.0,False,False
False,5.8,0.0,0.0,False,False
False,8822.2,0.0,0.0,False,False
False,1020456.38,116.0,0.0,False,False
False,325.25,0.0,0.0,False,False
False,646574.15,0.0,0.0,False,False
False,5436.28,3.0,0.0,False,False
False,874904.1,35.0,0.0,False,False
False,326.97,0.0,0.0,False,False
False,85640.17,19.0,0.0,False,False
False,516921.03,19.0,0.0,False,False
False,165856.75,53.0,0.0,False,False
False,344247.25,0.0,0.0,False,False
False,293081.35,0.0,0.0,False,False
False,540453.95,44.0,0.0,False,False
False,48.6,0.0,0.0,False,False
False,666140.27,0.0,0.0,False,False
False,9.28,0.0,0.0,False,False
False,306.57,0.0,0.0,False,False
False,317.1,0.0,0.0,False,False
False,3729.02,0.0,0.0,False,False
False,725483.53,0.0,0.0,False,False
False,323.08,0.0,0.0,False,False
False,2215.55,0.0,0.0,False,False
False,1008535.0,2.0,0.03036,False,False
False,89638.47,0.0,0.0,False,False
False,64.52,0.0,0.0,False,False
False,21.63,0.0,0.0,False,False
False,320.67,0.0,0.0,False,False
False,326.97,0.0,0.0,False,False
False,1024037.92,2322.0,0.0,False,False
False,1650070.4,94.0,0.0,False,False
False,75.18,0.0,0.0,False,False
False,34.58,0.0,0.0,False,False
False,1030250.12,12.0,0.0,False,False
False,802683.22,0.0,0.0,False,False
False,54287.47,2.0,763.454618,False,False
False,116539.8,0.0,0.0,False,False
False,866990.6,539.0,0.0,False,False
False,239141.57,5.0,0.0,False,False
False,779190.1,73.0,0.0,False,False
False,69.33,0.0,0.0,False,False
False,120911.7,6.0,0.0,False,False
False,330.47,0.0,0.0,False,False
False,222954.53,0.0,0.0,False,False
False,11.43,0.0,0.0,False,False
False,886852.4,6.0,10.587223,False,False
False,3.92,0.0,0.0,False,False
False,330.08,0.0,0.0,False,False
False,58195.13,0.0,0.0,False,False
False,328.28,0.0,0.0,False,False
False,8.47,0.0,0.0,False,False
False,76.33,0.0,0.0,False,False
False,31121.6,0.0,0.0,False,False
False,484694.67,0.0,0.0,False,False
False,66.53,0.0,0.0,False,False
False,45188.05,0.0,0.0,False,False
False,64.38,0.0,0.0,False,False
False,39.53,0.0,0.0,False,False
False,64.42,0.0,0.0,False,False
False,63.4,0.0,0.0,False,False
False,59.93,0.0,0.0,False,False
False,49846.55,7.0,0.187247,False,False
False,566476.37,0.0,0.0,False,False
False,326.48,0.0,0.0,False,False
False,299785.7,0.0,0.0,False,False
False,204122.47,0.0,0.0,False,False
False,1041040.9,0.0,0.0,False,False
False,197004.63,111.0,0.0,False,False
False,703743.23,3.0,0.01,False,False
False,3811.33,0.0,0.0,False,False
False,3.9,0.0,0.0,False,False
False,96512.05,5.0,990000.0,False,False
False,69873.58,0.0,0.0,False,False
False,60461.33,0.0,0.0,False,False
False,0.58,0.0,0.0,False,False
False,326.13,0.0,0.0,False,False
False,128018.52,0.0,0.0,False,False
False,892562.65,116.0,0.0,False,False
False,263974.68,21.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,39719.55,0.0,0.0,False,False
False,295160.55,0.0,0.0,False,False
False,269671.12,25.0,0.0,False,False
False,325.27,0.0,0.0,False,False
False,567425.88,31.0,0.0,False,False
False,7128.42,0.0,0.0,False,False
False,124430.37,10001.0,0.0,False,False
False,279245.0,12.0,1583.31705,False,False
False,24231.48,2.0,29.526685,False,False
False,336152.08,7.0,0.0,False,False
False,8328.77,0.0,0.0,False,False
False,322.55,0.0,0.0,False,False
False,46096.3,0.0,0.0,False,False
False,192.87,0.0,0.0,False,False
False,331188.2,0.0,0.0,False,False
False,290.62,0.0,0.0,False,False
False,76.17,0.0,0.0,False,False
False,88337.7,0.0,0.0,False,False
False,104338.82,0.0,0.0,False,False
False,310858.23,0.0,0.0,False,False
False,78.85,0.0,0.0,False,False
False,841715.78,145.0,0.0,False,False
False,322.9,0.0,0.0,False,False
False,323.48,0.0,0.0,False,False
False,620747.58,19.0,0.0,False,False
False,8.72,0.0,0.0,False,False
False,119389.78,0.0,0.0,False,False
False,1000450.1,0.0,0.0,False,False
False,328.15,0.0,0.0,False,False
False,293848.0,0.0,0.0,False,False
False,181.65,0.0,0.0,False,False
False,76.9,0.0,0.0,False,False
False,600924.42,15.0,0.0,False,False
False,250926.37,10.0,0.0,False,False
False,40.97,0.0,0.0,False,False
False,126746.9,0.0,0.0,False,False
False,170703.4,0.0,0.0,False,False
False,351.13,0.0,0.0,False,False
False,69.7,0.0,0.0,False,False
False,58.67,0.0,0.0,False,False
False,86028.62,0.0,0.0,False,False
False,519421.97,23.0,0.0,False,False
False,325.83,0.0,0.0,False,False
False,204420.75,0.0,0.0,False,False
False,411.43,0.0,0.0,False,False
False,51035.7,6.0,0.0,False,False
False,1119187.93,102.0,0.0,False,False
False,320.05,0.0,0.0,False,False
False,150167.22,0.0,0.0,False,False
False,67.45,0.0,0.0,False,False
False,750.15,0.0,0.0,False,False
False,1028134.37,178.0,0.0,False,False
False,347546.32,71.0,0.0,False,False
False,105347.6,9.0,0.0,False,False
False,69.68,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,581229.18,8.0,7.77,False,False
False,313.37,0.0,0.0,False,False
False,30256.63,0.0,0.0,False,False
False,1.87,0.0,0.0,False,False
False,43.33,0.0,0.0,False,False
False,154103.3,2.0,2e-06,False,False
False,120014.63,0.0,0.0,False,False
False,10.78,0.0,0.0,False,False
False,327.37,0.0,0.0,False,False
False,39682.27,0.0,0.0,False,False
False,5.35,0.0,0.0,False,False
False,324.53,0.0,0.0,False,False
False,315.08,0.0,0.0,False,False
False,325.1,0.0,0.0,False,False
False,184.85,0.0,0.0,False,False
False,12477.37,0.0,0.0,False,False
False,69.45,0.0,0.0,False,False
False,520472.52,0.0,0.0,False,False
False,294887.68,0.0,0.0,False,False
False,80703.78,0.0,0.0,False,False
False,287963.8,0.0,0.0,False,False
False,14689.5,0.0,0.0,False,False
False,800357.48,53.0,0.0,False,False
False,494082.62,44.0,0.0,False,False
False,95.17,0.0,0.0,False,False
False,35830.62,0.0,0.0,False,False
False,472391.5,0.0,0.0,False,False
False,157884.85,17.0,1.0,False,False
False,327.37,0.0,0.0,False,False
False,843013.53,184.0,0.0,False,False
False,51.15,0.0,0.0,False,False
False,287093.72,14.0,0.0,False,False
False,1141794.73,144.0,0.0,False,False
False,359311.3,134.0,0.0,False,False
False,609438.2,0.0,0.0,False,False
False,356927.08,76.0,0.0,False,False
False,1046569.47,62.0,0.0,False,False
False,334359.22,0.0,0.0,False,False
False,33471.95,0.0,0.0,False,False
False,1.88,0.0,0.0,False,False
False,612245.12,124.0,0.0,False,False
False,324.83,0.0,0.0,False,False
False,114.38,0.0,0.0,False,False
False,32679.47,0.0,0.0,False,False
False,260275.93,0.0,0.0,False,False
False,65.73,0.0,0.0,False,False
False,135879.3,0.0,0.0,False,False
False,61.52,0.0,0.0,False,False
False,5.17,0.0,0.0,False,False
False,321.55,0.0,0.0,False,False
False,330.3,0.0,0.0,False,False
False,867562.77,0.0,0.0,False,False
False,1272052.8,43.0,0.0,False,False
False,943186.07,164.0,0.0,False,False
False,34.18,0.0,0.0,False,False
False,8.92,0.0,0.0,False,False
False,1681.78,0.0,0.0,False,False
False,328.15,0.0,0.0,False,False
False,643668.77,0.0,0.0,False,False
False,914634.92,10.0,0.0,False,False
False,68408.98,10.0,0.0,False,False
False,5.08,0.0,0.0,False,False
False,153638.63,0.0,0.0,False,False
False,1.87,0.0,0.0,False,False
False,6.85,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,498897.87,16.0,0.0,False,False
False,67.97,0.0,0.0,False,False
False,60498.38,0.0,0.0,False,False
False,559943.78,0.0,0.0,False,False
False,312377.08,118.0,0.0,False,False
False,664814.18,0.0,0.0,False,False
False,115461.55,12.0,0.0,False,False
False,836582.68,0.0,0.0,False,False
False,428695.18,13.0,0.0,False,False
False,378991.55,0.0,0.0,False,False
False,68.97,0.0,0.0,False,False
False,91.75,0.0,0.0,False,False
False,2281.88,0.0,0.0,False,False
False,69298.22,0.0,0.0,False,False
False,254978.82,9.0,0.0,False,False
False,49.97,0.0,0.0,False,False
False,204274.18,0.0,0.0,False,False
False,161779.1,0.0,0.0,False,False
False,68.17,0.0,0.0,False,False
False,329.92,0.0,0.0,False,False
False,7.33,0.0,0.0,False,False
False,117004.47,0.0,0.0,False,False
False,153946.63,0.0,0.0,False,False
False,39.42,0.0,0.0,False,False
False,315951.33,0.0,0.0,False,False
False,706189.25,10.0,0.0,False,False
False,576126.17,4.0,0.756602,False,False
False,329.18,0.0,0.0,False,False
False,4.5,0.0,0.0,False,False
False,757778.37,7.0,0.0,False,False
False,733056.53,23.0,0.0,False,False
False,315.72,0.0,0.0,False,False
False,688358.73,111.0,0.0,False,False
False,88328.02,0.0,0.0,False,False
False,20369.5,0.0,0.0,False,False
False,4332.0,0.0,0.0,False,False
False,21824.22,0.0,0.0,False,False
False,596613.23,61.0,0.0,False,False
False,394796.12,50.0,0.0,False,False
False,40.98,0.0,0.0,False,False
False,966040.98,1814.0,0.0,False,False
False,11487.67,0.0,0.0,False,False
False,91389.75,0.0,0.0,False,False
False,161733.92,0.0,0.0,False,False
False,68.05,0.0,0.0,False,False
False,306.13,0.0,0.0,False,False
False,10.1,0.0,0.0,False,False
False,314.78,0.0,0.0,False,False
False,279493.25,0.0,0.0,False,False
False,2197.68,0.0,0.0,False,False
False,658941.33,9348.0,0.0,False,False
False,253738.68,0.0,0.0,False,False
False,114183.87,11.0,0.0,False,False
False,110799.58,0.0,0.0,False,False
False,416795.65,0.0,0.0,False,False
False,58501.53,0.0,0.0,False,False
False,986051.35,366.0,0.0,False,False
False,433788.3,0.0,0.0,False,False
False,9.2,0.0,0.0,False,False
False,787180.65,98.0,0.0,False,False
False,12.65,0.0,0.0,False,False
False,88329.73,0.0,0.0,False,False
False,343.18,0.0,0.0,False,False
False,678330.78,79.0,0.0,False,False
False,392454.07,20.0,0.0,False,False
False,55.75,0.0,0.0,False,False
False,966585.25,253.0,0.0,False,False
False,156518.43,56.0,0.0,False,False
False,261991.07,0.0,0.0,False,False
False,280685.2,0.0,0.0,False,False
False,271640.75,0.0,0.0,False,False
False,38455.03,22.0,0.0,False,False
False,320.48,0.0,0.0,False,False
False,560.33,0.0,0.0,False,False
False,315.42,0.0,0.0,False,False
False,353719.13,26.0,0.0,False,False
False,941785.77,0.0,0.0,False,False
False,325.83,0.0,0.0,False,False
False,48.13,0.0,0.0,False,False
False,59675.72,0.0,0.0,False,False
False,902269.5,22.0,0.0,False,False
False,73.95,0.0,0.0,False,False
False,305923.5,0.0,0.0,False,False
False,860803.02,2.0,0.790926,False,False
False,903254.48,7260.0,0.0,False,False
False,62.4,0.0,0.0,False,False
False,331.62,0.0,0.0,False,False
False,585079.22,0.0,0.0,False,False
False,67.95,2.0,3.742,False,False
False,79.38,0.0,0.0,False,False
False,975450.2,117.0,0.0,False,False
False,348261.82,110.0,0.0,False,False
False,268080.7,2.0,1109.048745,False,False
False,405659.55,21.0,0.0,False,False
False,328.57,0.0,0.0,False,False
False,270861.3,8.0,0.075329,False,False
False,99075.63,0.0,0.0,False,False
False,4.53,0.0,0.0,False,False
False,324.37,0.0,0.0,False,False
False,4.02,0.0,0.0,False,False
False,59.6,0.0,0.0,False,False
False,66.78,0.0,0.0,False,False
False,6.08,0.0,0.0,False,False
False,167188.42,0.0,0.0,False,False
False,89.85,0.0,0.0,False,False
False,59269.58,0.0,0.0,False,False
False,331.53,0.0,0.0,False,False
False,380982.0,32.0,0.0,False,False
False,60518.27,0.0,0.0,False,False
False,60463.37,0.0,0.0,False,False
False,100993.85,0.0,0.0,False,False
False,68.05,0.0,0.0,False,False
False,774849.93,0.0,0.0,False,False
False,75.18,0.0,0.0,False,False
False,770591.87,9.0,0.0,False,False
False,186.55,0.0,0.0,False,False
False,1268.52,2.0,0.2,False,False
False,89113.27,26.0,0.0,False,False
False,61412.68,0.0,0.0,False,False
False,113529.0,7.0,0.014583,False,False
False,323.22,0.0,0.0,False,False
False,129126.73,0.0,0.0,False,False
False,11.28,0.0,0.0,False,False
False,359773.83,0.0,0.0,False,False
False,147034.32,0.0,0.0,False,False
False,20.18,0.0,0.0,False,False
False,548020.23,0.0,0.0,False,False
False,5.0,0.0,0.0,False,False
False,60.97,0.0,0.0,False,False
False,11.82,0.0,0.0,False,False
False,1.0,0.0,0.0,False,False
False,67.15,0.0,0.0,False,False
False,389764.85,0.0,0.0,False,False
False,324.53,0.0,0.0,False,False
False,169599.67,0.0,0.0,False,False
False,1059563.1,122.0,0.0,False,False
False,553272.38,0.0,0.0,False,False
False,4.83,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,55.77,0.0,0.0,False,False
False,330.08,0.0,0.0,False,False
False,3.03,0.0,0.0,False,False
False,757297.47,148.0,0.0,False,False
False,310.12,0.0,0.0,False,False
False,9.45,0.0,0.0,False,False
False,97893.3,22.0,100.0,False,False
False,320879.3,225.0,0.0,False,False
False,121629.45,0.0,0.0,False,False
False,2831.67,0.0,0.0,False,False
False,572571.02,19.0,0.0,False,False
False,33.02,0.0,0.0,False,False
False,25.08,0.0,0.0,False,False
False,285958.5,0.0,0.0,False,False
False,2.57,0.0,0.0,False,False
False,74.55,0.0,0.0,False,False
False,27289.12,3.0,279.356783,False,False
False,325.82,0.0,0.0,False,False
False,882858.17,0.0,0.0,False,False
False,330176.25,22.0,0.0,False,False
False,54693.57,0.0,0.0,False,False
False,88325.7,0.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,7152.93,0.0,0.0,False,False
False,314.92,0.0,0.0,False,False
False,499045.68,43.0,0.0,False,False
False,97.55,0.0,0.0,False,False
False,320.17,0.0,0.0,False,False
False,151355.18,0.0,0.0,False,False
False,389.32,0.0,0.0,False,False
False,327.93,0.0,0.0,False,False
False,323.28,0.0,0.0,False,False
False,11.7,0.0,0.0,False,False
False,130008.27,0.0,0.0,False,False
False,326.05,0.0,0.0,False,False
False,147465.28,0.0,0.0,False,False
False,60452.47,0.0,0.0,False,False
False,10.33,0.0,0.0,False,False
False,24290.25,0.0,0.0,False,False
False,71861.28,0.0,0.0,False,False
False,110541.37,8.0,0.0,False,False
False,318.42,0.0,0.0,False,False
False,323.22,0.0,0.0,False,False
False,4.55,0.0,0.0,False,False
False,413062.35,22.0,0.0,False,False
False,314.95,0.0,0.0,False,False
False,5.68,0.0,0.0,False,False
False,669067.17,36.0,0.0,False,False
False,134296.77,19.0,0.0,False,False
False,362.68,0.0,0.0,False,False
False,212.12,0.0,0.0,False,False
False,305849.68,2.0,609.137667,False,False
False,324.63,0.0,0.0,False,False
False,235723.43,22.0,2.954465,False,False
False,334944.23,0.0,0.0,False,False
False,245922.82,32.0,0.0,False,False
False,48.13,0.0,0.0,False,False
False,773790.45,160.0,0.0,False,False
False,47.02,0.0,0.0,False,False
False,133872.58,9.0,0.0,False,False
False,17.03,0.0,0.0,False,False
False,858024.87,0.0,0.0,False,False
False,8524.58,0.0,0.0,False,False
False,725779.35,122.0,0.0,False,False
False,980317.72,86.0,0.0,False,False
False,652193.8,0.0,0.0,False,False
False,0.67,0.0,0.0,False,False
False,921644.73,123.0,0.0,False,False
False,47564.1,0.0,0.0,False,False
False,521176.67,53.0,0.0,False,False
False,281.6,0.0,0.0,False,False
False,68.23,0.0,0.0,False,False
False,56.87,0.0,0.0,False,False
False,295375.58,23.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,226925.02,4.0,0.239605,False,False
False,876283.42,0.0,0.0,False,False
False,207530.77,0.0,0.0,False,False
False,574156.72,0.0,0.0,False,False
False,70.53,0.0,0.0,False,False
False,65.3,0.0,0.0,False,False
False,304131.92,0.0,0.0,False,False
False,877116.55,25.0,0.0,False,False
False,53950.48,2.0,0.0,False,False
False,9.82,0.0,0.0,False,False
False,324.18,0.0,0.0,False,False
False,64.67,0.0,0.0,False,False
False,314.77,0.0,0.0,False,False
False,1531436.85,51.0,0.0,False,False
False,2.85,0.0,0.0,False,False
False,44.27,0.0,0.0,False,False
False,979986.77,0.0,0.0,False,False
False,987892.67,35.0,0.0,False,False
False,126920.37,33.0,0.0,False,False
False,59.43,0.0,0.0,False,False
False,385887.92,0.0,0.0,False,False
False,323.38,0.0,0.0,False,False
False,212825.82,0.0,0.0,False,False
False,100465.77,32.0,0.0,False,False
False,260843.63,34.0,0.0,False,False
False,5.93,0.0,0.0,False,False
False,184187.87,0.0,0.0,False,False
False,324.97,0.0,0.0,False,False
False,115398.8,0.0,0.0,False,False
False,32.78,0.0,0.0,False,False
False,764306.7,0.0,0.0,False,False
False,360.4,0.0,0.0,False,False
False,898496.63,0.0,0.0,False,False
False,808639.53,114.0,0.0,False,False
False,103.98,0.0,0.0,False,False
False,3.52,0.0,0.0,False,False
False,26868.58,0.0,0.0,False,False
False,24498.05,0.0,0.0,False,False
False,435871.1,0.0,0.0,False,False
False,1710190.58,33.0,0.0,False,False
False,474996.05,0.0,0.0,False,False
False,5473.83,0.0,0.0,False,False
False,411734.67,0.0,0.0,False,False
False,58799.25,3.0,0.0,False,False
False,684850.58,0.0,0.0,False,False
False,647363.83,0.0,0.0,False,False
False,69.68,0.0,0.0,False,False
False,471543.57,10000.0,0.0,False,False
False,2.85,0.0,0.0,False,False
False,186986.45,0.0,0.0,False,False
False,301.37,0.0,0.0,False,False
False,103116.38,0.0,0.0,False,False
False,43.42,0.0,0.0,False,False
False,4575.75,0.0,0.0,False,False
False,152.5,0.0,0.0,False,False
False,1013998.72,372.0,0.0,False,False
False,2.77,0.0,0.0,False,False
False,318.18,0.0,0.0,False,False
False,332.73,0.0,0.0,False,False
False,305067.1,0.0,0.0,False,False
False,67.87,0.0,0.0,False,False
False,627310.47,0.0,0.0,False,False
False,66.87,0.0,0.0,False,False
False,38213.88,0.0,0.0,False,False
False,1220367.7,206.0,0.0,False,False
False,327493.78,2.0,321.697068,False,False
False,329.18,0.0,0.0,False,False
False,1025062.95,161.0,0.0,False,False
False,355307.23,0.0,0.0,False,False
False,88325.22,0.0,0.0,False,False
False,845735.43,279.0,0.0,False,False
False,858169.12,60.0,0.0,False,False
False,219481.13,0.0,0.0,False,False
False,12874.32,0.0,0.0,False,False
False,130706.72,0.0,0.0,False,False
False,804054.93,186.0,0.0,False,False
False,442.02,0.0,0.0,False,False
False,326480.45,0.0,0.0,False,False
False,64.9,0.0,0.0,False,False
False,275468.38,10.0,0.0,False,False
False,59.92,0.0,0.0,False,False
False,648285.1,0.0,0.0,False,False
False,782182.85,0.0,0.0,False,False
False,531818.5,0.0,0.0,False,False
False,91979.92,0.0,0.0,False,False
False,312.95,0.0,0.0,False,False
False,563680.15,2.0,0.0,False,False
False,204435.63,0.0,0.0,False,False
False,66.87,0.0,0.0,False,False
False,987257.28,321.0,0.0,False,False
False,12.65,0.0,0.0,False,False
False,324.73,0.0,0.0,False,False
False,68.72,0.0,0.0,False,False
False,761108.43,196.0,0.0,False,False
False,17.12,0.0,0.0,False,False
False,1223257.5,165.0,0.0,False,False
False,4.02,0.0,0.0,False,False
False,320.43,0.0,0.0,False,False
False,385954.42,0.0,0.0,False,False
False,4.67,0.0,0.0,False,False
False,324.6,0.0,0.0,False,False
False,327.37,0.0,0.0,False,False
False,348625.83,0.0,0.0,False,False
False,326533.67,0.0,0.0,False,False
False,34646.15,0.0,0.0,False,False
False,838499.07,0.0,0.0,False,False
False,120815.85,0.0,0.0,False,False
False,367308.67,0.0,0.0,False,False
False,65.82,0.0,0.0,False,False
False,327.45,0.0,0.0,False,False
False,66.78,0.0,0.0,False,False
False,330.05,0.0,0.0,False,False
False,3.35,0.0,0.0,False,False
False,846415.47,0.0,0.0,False,False
False,427831.22,0.0,0.0,False,False
False,321.55,0.0,0.0,False,False
False,56.32,0.0,0.0,False,False
False,323.35,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,68.17,0.0,0.0,False,False
False,284889.42,13.0,0.0,False,False
False,68.12,0.0,0.0,False,False
False,266209.95,14.0,0.0,False,False
False,971374.02,31.0,0.0,False,False
False,324.65,0.0,0.0,False,False
False,60501.15,0.0,0.0,False,False
False,323.75,0.0,0.0,False,False
False,972644.72,118.0,0.0,False,False
False,5.7,0.0,0.0,False,False
False,74797.37,15.0,0.0,False,False
False,398248.77,0.0,0.0,False,False
False,1027076.15,0.0,0.0,False,False
False,2063.15,0.0,0.0,False,False
False,150755.07,11.0,1e-06,False,False
False,0.0,2.0,8420.05581,False,False
False,961586.73,46.0,0.0,False,False
False,167349.82,0.0,0.0,False,False
False,171937.67,2.0,10.01066,False,False
False,1.77,0.0,0.0,False,False
False,121209.2,16.0,0.0,False,False
False,1.63,0.0,0.0,False,False
False,873019.67,128.0,0.0,False,False
False,443207.9,3.0,0.032952,False,False
False,75.18,0.0,0.0,False,False
False,66.82,0.0,0.0,False,False
False,1029417.03,202.0,0.0,False,False
False,322.55,0.0,0.0,False,False
False,214457.22,10.0,0.0,False,False
False,750179.0,9.0,0.0,False,False
False,379033.67,0.0,0.0,False,False
False,320.07,0.0,0.0,False,False
False,323.1,0.0,0.0,False,False
False,4.37,0.0,0.0,False,False
False,96.52,0.0,0.0,False,False
False,0.63,0.0,0.0,False,False
False,17083.5,0.0,0.0,False,False
False,21.9,0.0,0.0,False,False
False,182044.07,0.0,0.0,False,False
False,62.08,0.0,0.0,False,False
False,1308251.62,3389.0,0.0,False,False
False,902382.7,63.0,0.0,False,False
False,1766.52,0.0,0.0,False,False
False,75246.02,0.0,0.0,False,False
False,301870.72,45.0,0.0,False,False
False,140028.05,0.0,0.0,False,False
False,189013.98,2.0,4933.210526,False,False
False,327452.45,2.0,250.0,False,False
False,3.45,0.0,0.0,False,False
False,309.4,0.0,0.0,False,False
False,318.03,0.0,0.0,False,False
False,337753.13,0.0,0.0,False,False
False,311.82,0.0,0.0,False,False
False,379189.1,0.0,0.0,False,False
False,13019.77,0.0,0.0,False,False
False,1560.98,0.0,0.0,False,False
False,567591.7,0.0,0.0,False,False
False,99102.82,9.0,6e-06,False,False
False,653456.25,34.0,0.0,False,False
False,34621.92,0.0,0.0,False,False
False,850.5,0.0,0.0,False,False
False,524049.52,0.0,0.0,False,False
False,14.87,0.0,0.0,False,False
False,52943.73,0.0,0.0,False,False
False,2.02,0.0,0.0,False,False
False,389248.1,8.0,0.304418,False,False
False,673047.6,8.0,0.01,False,False
False,2289.97,0.0,0.0,False,False
False,270557.78,4.0,0.079093,False,False
False,187244.28,0.0,0.0,False,False
False,23838.73,55.0,0.0,False,False
False,70.03,0.0,0.0,False,False
False,19080.6,0.0,0.0,False,False
False,331.43,0.0,0.0,False,False
False,323980.07,0.0,0.0,False,False
False,76.82,0.0,0.0,False,False
False,325.48,0.0,0.0,False,False
False,317.15,0.0,0.0,False,False
False,124251.03,0.0,0.0,False,False
False,133107.9,8.0,0.0,False,False
False,72.95,0.0,0.0,False,False
False,174469.18,0.0,0.0,False,False
False,3123.18,0.0,0.0,False,False
False,5.03,0.0,0.0,False,False
False,302232.08,7.0,0.0,False,False
False,4.78,0.0,0.0,False,False
False,307.87,0.0,0.0,False,False
False,903155.12,20.0,0.0,False,False
False,330.2,0.0,0.0,False,False
False,46130.05,4.0,200.0,False,False
False,5.52,0.0,0.0,False,False
False,204451.7,0.0,0.0,False,False
False,323.08,0.0,0.0,False,False
False,84610.75,0.0,0.0,False,False
False,4.83,0.0,0.0,False,False
False,375862.7,0.0,0.0,False,False
False,876126.15,41.0,0.0,False,False
False,88331.55,0.0,0.0,False,False
False,4.8,0.0,0.0,False,False
False,330.2,0.0,0.0,False,False
False,322.78,0.0,0.0,False,False
False,323.02,0.0,0.0,False,False
False,330.2,0.0,0.0,False,False
False,549059.35,2.0,0.014183,False,False
False,309.73,0.0,0.0,False,False
False,320.67,0.0,0.0,False,False
False,53.38,0.0,0.0,False,False
False,16.8,0.0,0.0,False,False
False,0.7,0.0,0.0,False,False
False,988453.08,271.0,0.0,False,False
False,69.65,0.0,0.0,False,False
False,558.63,0.0,0.0,False,False
False,1001840.28,89.0,0.0,False,False
False,458500.13,0.0,0.0,False,False
False,310.2,0.0,0.0,False,False
False,290283.53,14.0,0.129388,False,False
False,1007680.42,10.0,0.0,False,False
False,80182.5,0.0,0.0,False,False
False,73.38,0.0,0.0,False,False
False,1206805.78,120.0,0.0,False,False
False,1082083.25,0.0,0.0,False,False
False,39913.85,0.0,0.0,False,False
False,16766.07,0.0,0.0,False,False
False,1019050.37,153.0,0.0,False,False
False,463.75,0.0,0.0,False,False
False,6478.38,3.0,80.0,False,False
False,53.68,0.0,0.0,False,False
False,521604.82,50.0,0.0,False,False
False,932725.98,22.0,0.0,False,False
False,392059.05,32.0,0.0,False,False
False,291363.13,0.0,0.0,False,False
False,74.48,0.0,0.0,False,False
False,7.35,0.0,0.0,False,False
False,1071461.9,6.0,0.0,False,False
False,16482.67,0.0,0.0,False,False
False,262852.47,0.0,0.0,False,False
False,98551.43,0.0,0.0,False,False
False,313.97,0.0,0.0,False,False
False,989853.97,179.0,0.0,False,False
False,10.03,0.0,0.0,False,False
False,65.67,0.0,0.0,False,False
False,2.03,0.0,0.0,False,False
False,770017.0,0.0,0.0,False,False
False,104679.02,0.0,0.0,False,False
False,26.43,0.0,0.0,False,False
False,149759.65,188.0,0.0,False,False
False,208476.77,0.0,0.0,False,False
False,22.37,0.0,0.0,False,False
False,23.72,0.0,0.0,False,False
False,10.03,0.0,0.0,False,False
False,5.95,0.0,0.0,False,False
False,44780.22,0.0,0.0,False,False
False,317.15,0.0,0.0,False,False
False,848299.97,37.0,0.0,False,False
False,75.27,0.0,0.0,False,False
False,71.68,0.0,0.0,False,False
False,305981.55,10.0,0.0,False,False
False,700073.7,0.0,0.0,False,False
False,1041397.58,4.0,0.0,False,False
False,42884.48,2.0,200000.0,False,False
False,75132.82,0.0,0.0,False,False
False,17345.23,0.0,0.0,False,False
False,929903.8,105.0,0.0,False,False
False,5951.32,2.0,93.128644,False,False
False,4.73,0.0,0.0,False,False
False,902.88,0.0,0.0,False,False
False,140874.87,0.0,0.0,False,False
False,985827.02,10.0,0.0,False,False
False,324.53,0.0,0.0,False,False
False,88331.05,0.0,0.0,False,False
False,324.53,0.0,0.0,False,False
False,495043.73,10.0,7.77,False,False
False,62199.6,0.0,0.0,False,False
False,204458.1,0.0,0.0,False,False
False,378118.77,22.0,0.0,False,False
False,56.63,0.0,0.0,False,False
False,319.97,0.0,0.0,False,False
False,1032817.23,6.0,0.0,False,False
False,261580.58,4.0,0.0,False,False
False,869910.58,0.0,0.0,False,False
False,45.05,0.0,0.0,False,False
False,63.22,0.0,0.0,False,False
False,320370.28,0.0,0.0,False,False
False,3476.6,4.0,0.99,False,False
False,326.97,0.0,0.0,False,False
False,276618.92,2.0,8000.0,False,False
False,564638.3,0.0,0.0,False,False
False,956079.57,153.0,0.0,False,False
False,5.48,0.0,0.0,False,False
False,363468.33,0.0,0.0,False,False
